date,temperature,rainfall,humidity,Household_ID,Bathroom_Liters,Kitchen_Liters,Laundry_Liters,Gardening_Liters,Total_Liters,is_weekend,is_public_holiday,festival_name
2022-08-27,27.7,64.2,79.0,19.0,221.27700966934293,177.56558537767717,202.44163037461328,92.90924061266443,694.1934660342979,1.0,0.0,
2022-08-28,32.5,76.3,74.0,11.0,322.895747307195,87.49685533904561,181.8325412136382,146.0,738.2251438598788,1.0,0.0,
2022-08-29,30.9,13.7,67.5,5.0,245.59023638146596,129.04725843857966,206.11790858787907,46.353217414960696,627.1086208228853,0.0,0.0,
2022-08-30,27.7,66.3,93.5,1.0,335.7673296434299,151.9814320849715,119.15855677308637,68.47803729479666,675.3853557962844,0.0,0.0,
2022-08-31,30.2,38.7,84.0,20.0,247.2748874041496,147.91089382801377,116.19275323121096,27.513758729486717,538.8922931928611,0.0,0.0,
2022-09-01,34.5,36.7,79.5,13.0,259.5087488887087,197.0,198.65832150252453,38.99840318173324,694.1654735729664,0.0,0.0,
2022-09-02,31.8,63.1,92.9,8.0,173.97403398986455,153.67155460277505,168.4163910436207,32.68871507268106,528.7506947089413,0.0,0.0,
2022-09-03,32.8,41.9,73.7,6.0,285.06049097564784,117.34720485687042,87.54203366707802,121.02889760201874,610.9786271016151,1.0,0.0,
2022-09-04,28.1,20.9,79.2,17.0,156.5394872789261,152.03808085774378,137.41688902474408,54.85177601364525,500.8462331750592,1.0,0.0,
2022-09-05,28.8,59.0,94.7,12.0,192.0864246764641,79.87651134629883,166.66077040944202,79.0693844599984,517.6930908922034,0.0,0.0,
2022-09-06,31.2,62.5,92.4,1.0,331.0128897782025,138.7323836811749,187.0121360300691,61.13938008654978,717.8967895759962,0.0,0.0,
2022-09-07,30.8,76.4,75.4,3.0,332.5172586014136,112.61463438291264,118.61564058198421,29.582250455257068,593.3297840215674,0.0,0.0,
2022-09-08,31.3,56.3,69.4,14.0,311.16301642084665,173.30318534294543,63.0,68.68377951794312,616.1499812817351,0.0,0.0,
2022-09-09,29.4,77.4,81.1,8.0,228.6460816655876,122.4554637455568,172.83047669672567,95.9337052900946,619.8657273979647,0.0,0.0,
2022-09-10,34.4,34.0,81.8,11.0,311.43483803483497,151.2247621295639,103.64156456183412,34.95071718488621,601.2518819111192,1.0,0.0,
2022-09-11,32.8,40.2,94.5,14.0,314.3101611489692,131.41677455138264,64.11303948414077,113.73008022304712,623.5700554075397,1.0,0.0,
2022-09-12,25.7,50.1,67.8,8.0,217.30421590014703,197.0,63.0,44.48705403070621,521.7912699308532,0.0,0.0,
2022-09-13,26.8,68.8,77.7,3.0,375.04280143124186,130.37966749106124,185.93981957513319,57.509606809621516,748.8718953070579,0.0,0.0,
2022-09-14,34.4,17.6,73.2,7.0,337.9433169045341,197.0,155.03895358095917,93.50415552526624,783.4864260107595,0.0,0.0,
2022-09-15,31.1,78.6,83.9,19.0,272.8554546361502,169.7891977713982,139.06586831819934,51.101884835496605,632.8124055612443,0.0,0.0,
2022-09-16,28.0,46.8,82.5,4.0,287.5432801786702,158.26253024882905,211.86671028138642,75.99425477929067,733.6667754881764,0.0,0.0,
2022-09-17,34.4,73.1,65.5,16.0,328.1288579298425,169.76159536971986,195.77244710678823,69.8341238704853,763.497024276836,1.0,0.0,
2022-09-18,28.7,58.7,86.1,13.0,181.45035243165663,170.71856938020932,244.32523613280128,87.17913586560339,683.6732938102706,1.0,0.0,
2022-09-19,27.1,74.5,65.6,20.0,271.3020351637244,74.62050819162175,86.44596755555199,0.0,432.3685109108981,0.0,0.0,
2022-09-20,33.2,70.0,73.8,19.0,245.53497018741922,131.84996077738612,147.68222176795325,9.689385347760975,534.7565380805196,0.0,0.0,
2022-09-21,26.6,47.0,70.0,5.0,226.5930534434996,170.8654229113638,76.34751312889239,96.53252158037719,570.338511064133,0.0,0.0,
2022-09-22,27.5,38.2,91.0,5.0,269.29173149795724,139.83277935570155,138.897876979105,111.48952569719258,659.5119135299564,0.0,0.0,
2022-09-23,27.1,16.4,94.3,20.0,392.4825992346567,92.7558774901299,138.0306983776766,42.3293071607063,665.5984822631694,0.0,0.0,
2022-09-24,31.0,40.4,89.1,4.0,356.3196476714904,153.68214637287176,195.2412272554599,72.59421196369523,777.8372332635172,1.0,0.0,
2022-09-25,34.9,21.6,92.4,2.0,277.31153373596305,197.0,166.42376423857033,93.6377830526216,734.373081027155,1.0,0.0,
2022-09-26,34.5,24.2,73.6,13.0,319.8817957073317,184.80959629680822,177.34745389168611,99.27563168697444,781.3144775828005,0.0,0.0,
2022-09-27,29.9,51.9,94.6,16.0,368.87712310299986,139.37784158823723,180.955888211221,2.658716737616004,691.8695696400741,0.0,0.0,
2022-09-28,30.8,21.8,80.7,2.0,340.74466420279623,174.55479284683116,246.3989106383034,43.19738230640938,804.8957499943401,0.0,0.0,
2022-09-29,25.2,68.8,83.8,19.0,289.48375196734287,128.8085457759875,135.02427217707222,62.85035826343966,616.1669281838422,0.0,0.0,
2022-09-30,29.4,77.1,67.4,17.0,247.61191633518476,82.38863792283007,106.81226610688249,99.62797553618758,536.4407959010849,0.0,0.0,
2022-10-01,20.4,19.4,52.5,5.0,360.0601093741766,120.3859764624423,176.36864410962465,146.0,802.8147299462435,1.0,0.0,
2022-10-02,16.3,16.2,67.2,18.0,340.19514660126697,197.0,124.37450733138668,73.22005837609505,734.7897123087487,1.0,1.0,Gandhi Jayanti
2022-10-03,15.5,13.9,59.2,18.0,338.9999946027459,132.01970345864774,216.05691852783139,24.699296584282045,711.7759131735071,0.0,0.0,
2022-10-04,26.8,6.0,43.7,8.0,323.5908800884361,133.08214503294357,136.47059541327786,88.94423456663714,682.0878551012947,0.0,0.0,
2022-10-05,23.7,4.7,69.0,15.0,348.1474838920956,131.12261985025305,123.73995242898934,121.56755938333411,724.5776155546721,0.0,0.0,
2022-10-06,21.1,19.2,47.9,13.0,254.23145650655385,197.0,127.98986652024254,78.49549957857639,657.7168226053728,0.0,0.0,
2022-10-07,19.8,14.9,46.8,13.0,364.0200149509906,197.0,181.6311668078242,42.46559725597229,785.1167790147871,0.0,0.0,
2022-10-08,15.9,12.6,67.4,16.0,327.4259328541641,197.0,156.34045682248387,119.54540274156322,800.3117924182112,1.0,0.0,
2022-10-09,22.4,12.5,41.8,20.0,399.0,149.61049694730823,132.34020235879376,108.04420225672115,788.9949015628232,1.0,0.0,
2022-10-10,27.1,12.6,62.3,13.0,245.10807982907065,151.79112241265295,224.32544474993938,38.224646827570695,659.4492938192337,0.0,0.0,
2022-10-11,23.8,9.6,62.0,20.0,388.82485240965724,88.88735553640694,110.6380128840824,88.2041346191101,676.5543554492567,0.0,0.0,
2022-10-12,25.7,16.3,42.5,2.0,297.67837970577284,192.7943759862058,150.84356166076142,110.0721445399742,751.3884618927143,0.0,0.0,
2022-10-13,16.8,1.5,40.3,3.0,247.3463546609441,100.99638596370016,178.65041889612647,116.62801972788881,643.6211792486596,0.0,0.0,
2022-10-14,17.7,15.3,62.7,15.0,257.27446905246694,149.05427718443556,75.68826537525426,72.30044724444298,554.3174588565997,0.0,0.0,
2022-10-15,25.3,16.7,52.7,19.0,293.66250798648247,113.78690685757685,187.9827678282958,68.13935725635243,663.5715399287076,1.0,0.0,
2022-10-16,27.4,6.4,69.1,13.0,342.1951214824354,133.1994835583223,111.835389417719,130.06351967960043,717.2935141380772,1.0,0.0,
2022-10-17,16.7,6.2,40.4,5.0,316.93372418140973,112.4686311907802,186.33667030598076,31.688117647007857,647.4271433251786,0.0,0.0,
2022-10-18,16.2,16.5,63.9,6.0,251.95199662862268,120.43065708746471,105.83711403697717,90.23361824773903,568.4533860008036,0.0,0.0,
2022-10-19,23.2,1.0,67.3,14.0,284.5067238903382,122.81705752389605,180.4747620433194,26.011392723068596,613.8099361806223,0.0,0.0,
2022-10-20,21.5,12.2,49.4,4.0,399.0,122.49959678947025,199.098511419265,112.49070404333969,833.0888122520751,0.0,0.0,
2022-10-21,18.0,4.1,64.7,19.0,388.3258377515574,170.45500995310962,188.07944526468765,65.49699929782356,812.3572922671783,0.0,0.0,
2022-10-22,26.1,17.0,47.6,7.0,342.9876474460952,113.49824846424711,176.62817908248783,131.6770722463981,764.7911472392283,1.0,0.0,
2022-10-23,15.1,2.6,42.3,4.0,317.02233415899957,164.10348927734498,152.69251016900134,101.32066402261447,735.1389976279603,1.0,0.0,
2022-10-24,23.2,17.9,61.1,2.0,293.0631696399208,183.80534737864696,123.25106649372029,31.224376635541624,631.3439601478296,0.0,0.0,
2022-10-25,17.6,16.9,68.6,7.0,322.30765375996475,123.71696042293902,215.5642962846012,125.24745112639019,786.8363615938952,0.0,0.0,
2022-10-26,15.9,14.7,57.6,3.0,225.33834784536998,116.61104402467384,117.70197542337274,129.7435438153622,589.3949111087787,0.0,0.0,
2022-10-27,16.6,16.2,40.3,15.0,270.6976236239156,133.52849306080623,102.48197453701228,105.98932472033127,612.6974159420654,0.0,0.0,
2022-10-28,26.0,7.4,51.5,1.0,187.06813390332454,182.4782476488535,179.239378438298,47.6165920742004,596.4023520646764,0.0,0.0,
2022-10-29,15.2,4.5,57.8,2.0,340.5691726905951,163.0942208632386,124.67918369895496,70.17304402937285,698.5156212821615,1.0,0.0,
2022-10-30,17.7,8.3,58.0,10.0,356.7337860341419,135.40071411711054,117.045109726828,87.806411307491,696.9860211855713,1.0,0.0,
2022-10-31,19.2,19.8,68.3,16.0,257.315914482342,158.32535268376455,84.15245488665039,49.6717770195272,549.4654990722842,0.0,0.0,
2022-11-01,20.6,15.4,60.3,15.0,379.22594024309416,103.26945287173348,127.46712443760396,134.75394426048874,744.7164618129203,0.0,0.0,
2022-11-02,23.6,12.8,45.1,15.0,213.30997061674458,165.17998032913835,145.51064148361343,79.78492363463928,603.7855160641357,0.0,0.0,
2022-11-03,15.8,8.6,61.4,14.0,199.1697633387783,155.7127546858585,160.20023626794833,0.0,515.0827542925852,0.0,0.0,
2022-11-04,20.7,13.8,55.6,14.0,299.25122648026104,130.8459717065602,192.13138631344134,86.71026773361373,708.9388522338762,0.0,0.0,
2022-11-05,27.7,19.3,41.7,6.0,382.80223638795906,123.66496683693954,190.29577489355745,68.52691415522484,765.2898922736808,1.0,0.0,
2022-11-06,25.8,18.9,69.8,14.0,399.0,121.8286475565258,154.69759360368045,79.1993562520207,754.7255974122269,1.0,0.0,
2022-11-07,25.3,2.5,52.5,17.0,258.75608574344636,160.0935032466785,140.3039845242305,61.57060567539621,620.7241791897516,0.0,0.0,
2022-11-08,23.2,0.7,64.2,18.0,349.87364364627666,184.18789830960992,172.24138489687033,103.3176066417648,809.6205334945216,0.0,0.0,
2022-11-09,25.4,0.6,53.4,20.0,283.66795177457976,119.40905584374974,206.61615914559798,114.41926447240775,724.1124312363352,0.0,0.0,
2022-11-10,27.2,9.6,44.9,19.0,275.71994337617593,157.4405969109958,154.93510728997322,84.71100328283758,672.8066508599826,0.0,0.0,
2022-11-11,26.0,1.7,68.8,17.0,338.3165214006855,69.08931754114403,128.08837525237686,62.61131688826455,598.105531082471,0.0,0.0,
2022-11-12,19.5,1.6,49.3,16.0,357.06799598047485,133.36171823902197,114.92229743392404,80.5113619026284,685.8633735560493,1.0,0.0,
2022-11-13,15.1,14.5,55.9,8.0,211.78466524348985,154.49713929914964,92.48829784149449,82.89156428443111,541.6616666685651,1.0,0.0,
2022-11-14,17.6,16.9,64.3,7.0,373.4511738597269,109.95489964897153,179.27998981799192,46.16631739786403,708.8523807245545,0.0,0.0,
2022-11-15,18.0,16.0,57.7,20.0,367.73551540699845,109.02387510935588,175.299221503956,95.21731757556194,747.2759295958722,0.0,0.0,
2022-11-16,25.3,17.4,62.7,12.0,248.87856425149016,118.35137970830853,175.27149316745587,90.99575428187752,633.4971914091321,0.0,0.0,
2022-11-17,15.6,12.3,45.4,9.0,309.40569073004355,151.67200605014466,143.4391529547637,129.35990101670518,733.876750751657,0.0,0.0,
2022-11-18,24.4,15.7,60.4,14.0,315.22669482916876,135.02781204711238,212.67423273572984,119.23651934394933,782.1652589559603,0.0,0.0,
2022-11-19,26.8,14.0,46.4,20.0,331.53755056530485,70.22512319372323,140.15389300568458,55.34342363896943,597.2599904036821,1.0,0.0,
2022-11-20,15.3,8.7,59.2,1.0,278.67223726336505,74.71257581477612,211.54107162663394,114.16699098641412,679.0928756911893,1.0,0.0,
2022-11-21,24.0,2.7,65.1,10.0,246.14896571257776,120.46571704982755,147.49320554148025,40.892366036688465,555.0002543405741,0.0,0.0,
2022-11-22,19.1,12.5,61.2,17.0,284.4356416493722,157.4162958411488,121.81139031905221,99.37202149932769,663.0353493089009,0.0,0.0,
2022-11-23,18.4,16.2,51.5,17.0,355.4470278486532,51.0,175.95531535284175,56.31542131285761,638.7177645143524,0.0,0.0,
2022-11-24,16.1,18.9,63.2,17.0,318.1642579077991,124.1843716573653,167.70919550848933,38.32505350000657,648.3828785736603,0.0,0.0,
2022-11-25,25.6,8.8,50.5,4.0,263.987045101549,123.26394329405146,165.3347713870705,84.60419788966315,637.1899576723341,0.0,0.0,
2022-11-26,25.7,18.9,47.5,17.0,364.849752840878,197.0,168.19504535713324,0.0,730.0447981980112,1.0,0.0,
2022-11-27,23.4,0.5,59.9,18.0,150.0,140.98248735269476,162.28467302418244,13.732602743138727,466.9997631200159,1.0,0.0,
2022-11-28,25.9,6.0,57.4,20.0,354.0269389681837,154.82354300714357,249.0,68.35739771759852,826.2078796929258,0.0,0.0,
2022-11-29,15.3,14.8,46.7,2.0,182.85292049839046,146.43303361619925,202.634382269374,77.58744465554685,609.5077810395105,0.0,0.0,
2022-11-30,26.0,1.6,51.1,8.0,264.47140794290794,67.57806337170675,181.82997591611388,61.545770356165626,575.4252175868942,0.0,0.0,
2022-12-01,23.1,0.0,53.3,13.0,219.59730592470981,168.19446315577474,154.28067003948885,18.575413992312342,560.6478531122857,0.0,0.0,
2022-12-02,23.4,7.0,47.4,20.0,209.22595455074887,149.00641008737765,194.64952908489107,45.61728051669603,598.4991742397136,0.0,0.0,
2022-12-03,25.2,7.2,53.0,15.0,390.21585939677936,175.08919813855422,189.85421870218238,97.4067014097984,852.5659776473144,1.0,0.0,
2022-12-04,25.5,1.5,52.5,20.0,284.0569442202908,197.0,165.4636382598516,104.85049275536105,751.3710752355034,1.0,0.0,
2022-12-05,20.3,16.1,57.1,9.0,306.48414686839953,69.19046519142054,135.55324578811388,74.08392938869319,585.3117872366272,0.0,0.0,
2022-12-06,19.2,11.3,69.1,3.0,283.1694422381558,197.0,145.591693463653,115.73829086987956,741.4994265716884,0.0,0.0,
2022-12-07,26.9,10.9,45.2,3.0,314.2198893862177,131.55270009402437,63.0,88.7712671397351,597.5438566199772,0.0,0.0,
2022-12-08,23.3,10.4,66.2,2.0,290.50253772586996,151.50318278085888,158.73532499169264,48.11841617962767,648.8594616780492,0.0,0.0,
2022-12-09,26.1,8.8,47.9,1.0,209.91867062234888,139.95027051855553,127.21616027179869,64.69958465898871,541.7846860716918,0.0,0.0,
2022-12-10,15.2,5.6,44.8,14.0,379.4886825853319,139.4852382243235,243.15329186376817,27.329814495976375,789.4570271694,1.0,0.0,
2022-12-11,19.2,11.3,65.9,17.0,282.358471064869,133.92621658256593,165.12337919143982,77.90207304356124,659.3101398824359,1.0,0.0,
2022-12-12,19.8,10.5,44.7,13.0,193.70548845189683,152.96724420829585,95.63340417934862,114.14985019437864,556.4559870339199,0.0,0.0,
2022-12-13,22.1,4.2,54.6,19.0,260.57949174493103,88.86891942178192,146.99106179224285,98.99413156794861,595.4336045269044,0.0,0.0,
2022-12-14,23.4,9.1,40.2,15.0,374.88644077275507,167.5825937853437,102.0737127408503,124.44428866484493,768.987035963794,0.0,0.0,
2022-12-15,22.8,3.1,45.6,14.0,336.33494240255834,127.08389726308388,170.58444136433002,63.90477453120674,697.9080555611789,0.0,0.0,
2022-12-16,26.9,18.7,48.8,2.0,265.2885456516306,102.30530697195036,162.3578953944024,122.45898357512932,652.4107315931127,0.0,0.0,
2022-12-17,24.8,3.5,69.5,7.0,291.7779249082844,138.50106508315173,211.6685516408709,74.5755047537273,716.5230463860343,1.0,0.0,
2022-12-18,17.3,13.1,62.0,17.0,293.57856383366243,197.0,124.9398087103704,139.60635816185584,755.1247307058886,1.0,0.0,
2022-12-19,26.0,16.2,68.8,18.0,399.0,122.94852563384546,150.77331737476428,73.88388346224448,746.6057264708543,0.0,0.0,
2022-12-20,27.5,11.2,57.9,6.0,308.583855156827,153.97192073294002,87.69548948643343,99.77325011566867,650.0245154918691,0.0,0.0,
2022-12-21,16.1,12.0,42.5,8.0,311.43467364591464,116.15851655083978,180.86817848478677,127.04012215770393,735.5014908392452,0.0,0.0,
2022-12-22,18.4,13.1,42.0,2.0,347.0055692926209,167.83745820230044,172.63425855819614,67.79153149624722,755.2688175493647,0.0,0.0,
2022-12-23,21.9,12.3,59.5,1.0,300.1008707998909,165.32396528467171,171.59427846760008,82.41482744381516,719.4339419959779,0.0,0.0,
2022-12-24,15.1,0.8,60.7,16.0,297.65880990913786,197.0,164.24429669707342,132.46921982470616,791.3723264309174,1.0,0.0,
2022-12-25,23.0,12.0,44.6,7.0,301.74553501156555,148.97979534325512,184.7348759272274,76.93087428833599,712.3910805703841,1.0,1.0,Christmas
2022-12-26,21.1,4.0,55.8,11.0,281.70684182980267,164.73900014916933,221.57457037055144,27.756116073020955,695.7765284225444,0.0,0.0,
2022-12-27,16.8,3.3,61.0,15.0,283.7441751548475,144.9339231059023,136.38600268020213,146.0,711.0641009409519,0.0,0.0,
2022-12-28,20.9,17.4,49.6,13.0,329.0700130867216,186.5096938039686,155.49107232359887,57.97901987762141,729.0497990919106,0.0,0.0,
2022-12-29,15.8,9.6,64.1,2.0,289.0283621904852,116.57933655972282,100.27000430982929,80.29730705712966,586.175010117167,0.0,0.0,
2022-12-30,15.0,1.7,43.7,14.0,329.36694203273544,167.3891253583545,110.09286252670681,115.70892076428373,722.5578506820805,0.0,0.0,
2022-12-31,21.2,11.0,54.5,6.0,309.2833252602408,148.24926513904126,169.0151008335898,58.35812688137991,684.9058181142518,1.0,0.0,
2023-01-01,15.1,16.7,48.2,9.0,319.67099510516607,153.23223206767662,218.91415490506762,42.75851162434998,734.5758937022601,1.0,1.0,New Year
2023-01-02,18.7,16.2,65.2,7.0,167.53474264768488,144.71472762043481,137.68510912908414,83.67001911623834,533.6045985134422,0.0,0.0,
2023-01-03,27.4,9.1,41.1,18.0,340.25244232167825,150.2852610953164,138.6032707058453,10.989215974886939,640.1301900977269,0.0,0.0,
2023-01-04,25.7,13.0,55.3,9.0,306.483233904221,137.49569132538872,130.8948326978267,64.43667339711945,639.3104313245558,0.0,0.0,
2023-01-05,23.8,7.2,55.9,4.0,345.0930204754011,148.98269197914104,125.12951497972828,83.36113726977443,702.5663647040448,0.0,0.0,
2023-01-06,19.5,10.0,62.5,9.0,150.0,196.30645860426978,162.53932893225317,65.07421272404454,573.9200002605675,0.0,0.0,
2023-01-07,26.7,17.3,58.1,4.0,399.0,193.30844127622862,89.90673310994588,21.838549365722994,704.0537237518976,1.0,0.0,
2023-01-08,18.9,4.7,50.2,12.0,305.4455656655866,188.8681798801278,227.69286046090292,144.39485620253612,866.4014622091536,1.0,0.0,
2023-01-09,22.4,15.8,57.2,4.0,351.621959004515,125.71822858639523,119.23821558864532,78.33656138139573,674.9149645609514,0.0,0.0,
2023-01-10,25.4,13.3,53.7,20.0,224.32419387552565,110.66446165623384,181.7883423035321,125.47912711760722,642.2561249528987,0.0,0.0,
2023-01-11,23.2,8.1,40.1,14.0,322.2635596081322,174.68847076978534,91.97978460168619,65.42630982192631,654.35812480153,0.0,0.0,
2023-01-12,22.1,12.0,55.2,7.0,223.52360010045675,171.9375735249742,179.39588365270856,43.411441438312835,618.2684987164524,0.0,0.0,
2023-01-13,15.4,7.6,45.2,13.0,248.98486302404325,192.6463812627605,179.53585470263386,84.21841048223138,705.3855094716689,0.0,0.0,
2023-01-14,20.9,19.3,62.5,8.0,399.0,132.62242379189277,183.2187003667159,73.6973189437862,788.5384431023948,1.0,0.0,
2023-01-15,15.4,17.5,40.6,5.0,302.11497917821265,146.91860585753705,114.84480341138712,36.12244149942828,600.0008299465651,1.0,0.0,
2023-01-16,22.8,14.9,63.3,12.0,298.83527715646295,84.62352463803764,160.49133769278765,126.85092516845563,670.8010646557439,0.0,0.0,
2023-01-17,27.9,5.8,61.3,13.0,337.5110344050996,127.9073326770464,95.89974269167715,52.56365596620917,613.8817657400323,0.0,0.0,
2023-01-18,21.8,7.3,64.0,20.0,315.3245762292647,176.12095031414663,137.8437051841737,9.31353530311803,638.602767030703,0.0,0.0,
2023-01-19,27.7,6.4,60.0,14.0,294.8639662002472,125.33795105478373,195.65297716037335,121.82217003885626,737.6770644542605,0.0,0.0,
2023-01-20,22.3,3.1,65.5,18.0,307.57793325271854,163.76104590976183,185.16076719292164,56.75275963562851,713.2525059910306,0.0,0.0,
2023-01-21,27.3,4.3,45.6,20.0,399.0,148.4094034559157,164.91700588381153,58.38429762702825,770.7107069667554,1.0,0.0,
2023-01-22,18.6,14.0,47.0,4.0,310.7890013132482,168.05581706360027,115.81796396032726,13.169667132200827,607.8324494693766,1.0,0.0,
2023-01-23,22.7,8.8,44.7,18.0,297.8673191934093,101.69364580364257,178.34750573540532,136.47951283421685,714.387983566674,0.0,0.0,
2023-01-24,25.4,12.3,40.9,7.0,348.2127705288344,144.4876189615206,150.11383863852464,28.87152156796415,671.6857496968438,0.0,0.0,
2023-01-25,24.1,17.5,49.5,15.0,351.46450956565536,51.0,63.0,76.7354967645117,542.2000063301671,0.0,0.0,
2023-01-26,21.9,3.3,50.0,6.0,356.2945355644262,135.042836620936,184.52630072819707,107.06645603335889,782.9301289469182,0.0,1.0,Republic Day
2023-01-27,19.2,18.4,59.9,16.0,323.80175543466385,84.93629352046267,148.14741825232127,89.63484869704097,646.5203159044887,0.0,0.0,
2023-01-28,18.8,7.2,55.9,20.0,240.03589581540356,197.0,223.800191226864,79.79589264852962,740.6319796907972,1.0,0.0,
2023-01-29,22.9,19.0,63.6,8.0,399.0,185.36517974608054,109.84349243978372,15.658648458661695,709.867320644526,1.0,0.0,
2023-01-30,22.6,2.3,40.7,16.0,218.0164907285154,157.72814411411466,63.0,45.907284723655195,484.65191956628524,0.0,0.0,
2023-01-31,17.6,15.1,51.8,16.0,303.88446312856667,194.32410766488195,161.82300747404815,81.32864768130916,741.3602259488059,0.0,0.0,
2023-02-01,26.9,7.4,41.2,3.0,241.25090166314158,108.59311909125262,162.38568296641697,46.708045326644154,558.9377490474553,0.0,0.0,
2023-02-02,19.9,8.2,54.8,17.0,282.1491010829127,197.0,73.01296969995057,81.88114031065273,634.043211093516,0.0,0.0,
2023-02-03,27.2,9.1,53.1,9.0,305.43277053711944,173.88635786959898,105.12255382450842,98.86819179470017,683.3098740259269,0.0,0.0,
2023-02-04,26.6,14.5,63.4,3.0,335.4933248757498,146.6510857401855,249.0,119.72152285688652,850.8659334728218,1.0,0.0,
2023-02-05,15.5,0.2,69.9,20.0,342.04876405632564,197.0,149.00708361174233,34.23123027682304,722.2870779448909,1.0,0.0,
2023-02-06,18.0,8.4,49.0,7.0,381.58005192476713,103.1305656253634,182.19662571637653,146.0,812.9072432665071,0.0,0.0,
2023-02-07,20.7,18.6,57.1,18.0,312.8268705003501,112.91112347100167,119.90380865097246,101.91260989868263,647.5544125210068,0.0,0.0,
2023-02-08,26.6,16.6,58.0,12.0,271.481047493867,120.40585810055288,63.0,74.5991317022655,529.4860372966854,0.0,0.0,
2023-02-09,27.5,13.1,40.5,19.0,343.0827149603407,123.16919018003615,141.56359476232615,113.34861837080628,721.1641182735093,0.0,0.0,
2023-02-10,17.9,16.6,63.2,16.0,356.4391431322759,104.85689705668528,137.26473139421898,146.0,744.5607715831802,0.0,0.0,
2023-02-11,15.9,9.9,46.9,17.0,234.52088323801476,197.0,144.33183204417762,25.929353483992333,601.7820687661848,1.0,0.0,
2023-02-12,27.4,13.4,60.3,20.0,353.48774079539675,145.79968359899263,158.4783285017715,73.32720370595419,731.092956602115,1.0,0.0,
2023-02-13,24.2,18.8,60.3,15.0,327.50215808497006,153.76544316882593,161.15501958224309,0.0,642.4226208360391,0.0,0.0,
2023-02-14,27.2,8.6,58.9,1.0,268.3161061164731,121.73311100139819,142.47170200237215,81.50090992532195,614.0218290455654,0.0,0.0,
2023-02-15,23.1,4.3,60.8,2.0,367.47568338138365,78.33688155780567,92.24996427083747,87.63487262044274,625.6974018304695,0.0,0.0,
2023-02-16,16.1,19.2,58.7,8.0,277.0575643737105,150.90368762864136,171.16053278275155,73.26938295923946,672.3911677443429,0.0,0.0,
2023-02-17,28.0,15.4,52.5,2.0,293.391779081717,75.15565303656766,63.0,51.418008925476,482.9654410437606,0.0,0.0,
2023-02-18,15.1,17.1,50.6,19.0,303.262960488744,153.0624844036846,63.0,2.0716220073280867,521.3970668997566,1.0,0.0,
2023-02-19,27.3,8.1,53.8,9.0,315.56055195993986,103.43938178945366,200.82403873930963,96.71628782116373,716.5402603098669,1.0,0.0,
2023-02-20,19.3,17.4,45.2,9.0,220.9837042978122,197.0,172.09993862777335,126.34137553757616,716.4250184631617,0.0,0.0,
2023-02-21,16.2,12.6,42.3,13.0,200.61122638089216,173.1633890138705,146.65222472706017,53.67338253424613,574.1002226560689,0.0,0.0,
2023-02-22,21.7,8.8,49.3,6.0,380.44187405096227,145.2007128101527,86.32364550677599,90.28619458465944,702.2524269525504,0.0,0.0,
2023-02-23,17.4,8.2,60.5,15.0,235.7582716090837,185.39324342769436,117.32253723350453,18.97638383271179,557.4504361029943,0.0,0.0,
2023-02-24,20.9,17.8,41.6,19.0,227.1991542482511,112.15438270467779,137.3935811152793,90.89528939743965,567.6424074656478,0.0,0.0,
2023-02-25,25.1,4.1,52.9,15.0,174.17187776967413,176.43357889356034,85.01481366307132,66.76042200065741,502.3806923269632,1.0,0.0,
2023-02-26,22.4,6.1,57.4,18.0,272.89297654995306,163.31195949940636,127.51149167924139,52.3458280012789,616.0622557298798,1.0,0.0,
2023-02-27,21.2,2.7,43.2,7.0,207.5424508487211,150.69413381531808,178.65150939182269,47.66006333428617,584.548157390148,0.0,0.0,
2023-02-28,16.7,0.8,64.6,11.0,383.2573672074536,185.69337452995012,213.59267941719023,60.68315101655174,843.2265721711457,0.0,0.0,
2023-03-01,40.3,9.2,40.0,8.0,345.7927132164023,166.95479198790318,130.3290151122596,88.23991721703374,731.3164375335989,0.0,0.0,
2023-03-02,41.9,9.3,35.1,6.0,245.16956145241463,151.55159482874103,183.34766453076764,28.06607913511619,608.1348999470396,0.0,0.0,
2023-03-03,30.5,1.7,51.1,8.0,399.0,84.08887719495696,63.0,60.5587355258505,606.6476127208074,0.0,0.0,
2023-03-04,36.7,1.5,49.9,2.0,378.5433836817912,119.02748523067197,196.86982519317053,80.50610545143812,774.9467995570718,1.0,0.0,
2023-03-05,41.2,2.2,51.6,19.0,293.37020440051907,150.99785184635058,124.2917627865233,39.19734503585925,607.8571640692522,1.0,0.0,
2023-03-06,35.6,7.6,52.0,16.0,150.0,144.7709539766931,163.0972406698241,138.45821972698545,596.3264143735026,0.0,0.0,
2023-03-07,43.8,4.2,54.7,7.0,399.0,102.30064244824203,138.0696279515818,44.35302231591189,683.7232927157356,0.0,0.0,
2023-03-08,39.1,2.1,36.0,10.0,203.60262491638457,197.0,208.77328670624104,50.88880252284775,660.2647141454734,0.0,0.0,
2023-03-09,30.8,4.1,49.3,12.0,188.44211824602075,194.16401923406806,109.81446545322511,39.921026102557114,532.341629035871,0.0,0.0,
2023-03-10,34.6,5.4,44.1,17.0,346.5484883323384,162.42951958524606,177.53678068737526,138.5226649343876,825.0374535393473,0.0,0.0,
